2025-11-03 15:09:16,099 - INFO - Inisialisasi Enhanced Screen Detection...
2025-11-03 15:09:20,231 - INFO - Loading InsightFace...
2025-11-03 15:09:20,726 - INFO - ✓ InsightFace loaded
2025-11-03 15:09:20,726 - INFO - Enhanced Screen Detector siap!
2025-11-03 15:09:20,726 - INFO - Starting Enhanced Screen Detection...
2025-11-03 15:09:23,632 - INFO - Frame 34: FAKE - Conf: 0.400, Texture: 13459, EdgeQ: 0.13, Penalty: 0.30
2025-11-03 15:09:52,016 - INFO - Frame 458: FAKE - Conf: 0.300, Texture: 26555, EdgeQ: 0.34, Penalty: 0.50
2025-11-03 15:09:52,083 - INFO - Frame 459: FAKE - Conf: 0.300, Texture: 26574, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:52,149 - INFO - Frame 460: FAKE - Conf: 0.300, Texture: 27544, EdgeQ: 0.32, Penalty: 0.50
2025-11-03 15:09:52,217 - INFO - Frame 461: FAKE - Conf: 0.300, Texture: 25773, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:52,283 - INFO - Frame 462: FAKE - Conf: 0.300, Texture: 24279, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:52,350 - INFO - Frame 463: FAKE - Conf: 0.300, Texture: 23683, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:52,416 - INFO - Frame 464: FAKE - Conf: 0.300, Texture: 24327, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:52,483 - INFO - Frame 465: FAKE - Conf: 0.500, Texture: 29360, EdgeQ: 0.30, Penalty: 0.30
2025-11-03 15:09:52,549 - INFO - Frame 466: FAKE - Conf: 0.300, Texture: 27281, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:52,615 - INFO - Frame 467: FAKE - Conf: 0.300, Texture: 28957, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:52,683 - INFO - Frame 468: FAKE - Conf: 0.300, Texture: 32190, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:52,748 - INFO - Frame 469: FAKE - Conf: 0.300, Texture: 31233, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:52,830 - INFO - Frame 470: FAKE - Conf: 0.300, Texture: 34059, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:52,879 - INFO - Frame 471: FAKE - Conf: 0.300, Texture: 36691, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:52,946 - INFO - Frame 472: FAKE - Conf: 0.300, Texture: 37315, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:53,014 - INFO - Frame 473: FAKE - Conf: 0.300, Texture: 34642, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:53,083 - INFO - Frame 474: FAKE - Conf: 0.300, Texture: 35556, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:53,149 - INFO - Frame 475: FAKE - Conf: 0.300, Texture: 35353, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:53,212 - INFO - Frame 476: FAKE - Conf: 0.300, Texture: 37715, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:53,282 - INFO - Frame 477: FAKE - Conf: 0.300, Texture: 35844, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:53,348 - INFO - Frame 478: FAKE - Conf: 0.300, Texture: 36596, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:53,416 - INFO - Frame 479: FAKE - Conf: 0.300, Texture: 38398, EdgeQ: 0.32, Penalty: 0.50
2025-11-03 15:09:53,482 - INFO - Frame 480: FAKE - Conf: 0.300, Texture: 36854, EdgeQ: 0.32, Penalty: 0.50
2025-11-03 15:09:53,549 - INFO - Frame 481: FAKE - Conf: 0.300, Texture: 37943, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:53,616 - INFO - Frame 482: FAKE - Conf: 0.300, Texture: 35096, EdgeQ: 0.34, Penalty: 0.50
2025-11-03 15:09:53,683 - INFO - Frame 483: FAKE - Conf: 0.300, Texture: 35012, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:53,748 - INFO - Frame 484: FAKE - Conf: 0.300, Texture: 35301, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:53,814 - INFO - Frame 485: FAKE - Conf: 0.300, Texture: 35353, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:53,882 - INFO - Frame 486: FAKE - Conf: 0.300, Texture: 36373, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:53,949 - INFO - Frame 487: FAKE - Conf: 0.300, Texture: 36618, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:54,016 - INFO - Frame 488: FAKE - Conf: 0.300, Texture: 33406, EdgeQ: 0.28, Penalty: 0.50
2025-11-03 15:09:54,083 - INFO - Frame 489: FAKE - Conf: 0.300, Texture: 33403, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:54,149 - INFO - Frame 490: FAKE - Conf: 0.300, Texture: 33499, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:54,215 - INFO - Frame 491: FAKE - Conf: 0.300, Texture: 37797, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:54,282 - INFO - Frame 492: FAKE - Conf: 0.300, Texture: 37360, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:54,346 - INFO - Frame 493: FAKE - Conf: 0.300, Texture: 34680, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:54,413 - INFO - Frame 494: FAKE - Conf: 0.300, Texture: 33668, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:54,484 - INFO - Frame 495: FAKE - Conf: 0.300, Texture: 34009, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:54,548 - INFO - Frame 496: FAKE - Conf: 0.300, Texture: 36117, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:54,621 - INFO - Frame 497: FAKE - Conf: 0.300, Texture: 36701, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:54,677 - INFO - Frame 498: FAKE - Conf: 0.300, Texture: 36478, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:54,748 - INFO - Frame 499: FAKE - Conf: 0.300, Texture: 37631, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:54,813 - INFO - Frame 500: FAKE - Conf: 0.300, Texture: 36037, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:54,881 - INFO - Frame 501: FAKE - Conf: 0.300, Texture: 37747, EdgeQ: 0.30, Penalty: 0.50
2025-11-03 15:09:54,949 - INFO - Frame 502: FAKE - Conf: 0.300, Texture: 38400, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:55,015 - INFO - Frame 503: FAKE - Conf: 0.300, Texture: 36874, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:55,082 - INFO - Frame 504: FAKE - Conf: 0.300, Texture: 37116, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:55,149 - INFO - Frame 505: FAKE - Conf: 0.300, Texture: 38615, EdgeQ: 0.31, Penalty: 0.50
2025-11-03 15:09:55,218 - INFO - Frame 506: FAKE - Conf: 0.300, Texture: 38953, EdgeQ: 0.34, Penalty: 0.50
2025-11-03 15:09:55,280 - INFO - Frame 507: FAKE - Conf: 0.300, Texture: 36289, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:55,347 - INFO - Frame 508: FAKE - Conf: 0.300, Texture: 36302, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:55,414 - INFO - Frame 509: FAKE - Conf: 0.300, Texture: 36161, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:55,481 - INFO - Frame 510: FAKE - Conf: 0.300, Texture: 35947, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:55,548 - INFO - Frame 511: FAKE - Conf: 0.300, Texture: 33149, EdgeQ: 0.27, Penalty: 0.50
2025-11-03 15:09:55,615 - INFO - Frame 512: FAKE - Conf: 0.300, Texture: 34331, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:55,682 - INFO - Frame 513: FAKE - Conf: 0.200, Texture: 35477, EdgeQ: 0.20, Penalty: 0.50
2025-11-03 15:09:55,748 - INFO - Frame 514: FAKE - Conf: 0.300, Texture: 34269, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:55,815 - INFO - Frame 515: FAKE - Conf: 0.300, Texture: 34247, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:55,882 - INFO - Frame 516: FAKE - Conf: 0.300, Texture: 37114, EdgeQ: 0.29, Penalty: 0.50
2025-11-03 15:09:55,948 - INFO - Frame 517: FAKE - Conf: 0.300, Texture: 35758, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:56,015 - INFO - Frame 518: FAKE - Conf: 0.300, Texture: 35467, EdgeQ: 0.21, Penalty: 0.50
2025-11-03 15:09:56,081 - INFO - Frame 519: FAKE - Conf: 0.300, Texture: 33560, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:56,148 - INFO - Frame 520: FAKE - Conf: 0.300, Texture: 30105, EdgeQ: 0.26, Penalty: 0.50
2025-11-03 15:09:56,215 - INFO - Frame 521: FAKE - Conf: 0.300, Texture: 32310, EdgeQ: 0.25, Penalty: 0.50
2025-11-03 15:09:56,281 - INFO - Frame 522: FAKE - Conf: 0.300, Texture: 30559, EdgeQ: 0.24, Penalty: 0.50
2025-11-03 15:09:56,346 - INFO - Frame 523: FAKE - Conf: 0.300, Texture: 31045, EdgeQ: 0.23, Penalty: 0.50
2025-11-03 15:09:56,415 - INFO - Frame 524: FAKE - Conf: 0.300, Texture: 32218, EdgeQ: 0.22, Penalty: 0.50
2025-11-03 15:09:56,426 - INFO - Application stopped by user
2025-11-03 15:09:56,426 - INFO - === ENHANCED DETECTION SESSION SUMMARY ===
2025-11-03 15:09:56,426 - INFO - Total frames: 524
2025-11-03 15:09:56,426 - INFO - Total detections: 524
2025-11-03 15:09:56,426 - INFO - Real faces: 0
2025-11-03 15:09:56,427 - INFO - Fake/Screen faces: 457
2025-11-03 15:09:56,427 - INFO - Real percentage: 0.0%
2025-11-03 15:09:56,427 - INFO - Fake percentage: 87.2%
